float_id,platform_number,cycle_number,profile_date,latitude,longitude,pressure,temperature,salinity
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,599.4000244140625,9.597999572753906,34.80099868774414
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,699.5,8.621999740600586,34.73899841308594
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,799.0,6.908999919891357,34.643001556396484
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,899.5999755859375,7.416999816894531,34.90399932861328
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,999.0,6.557000160217285,34.85100173950195
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1099.5999755859375,5.960000038146973,34.81800079345703
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1198.9000244140625,5.434000015258789,34.810001373291016
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1299.4000244140625,4.815000057220459,34.784000396728516
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1399.4000244140625,4.585999965667725,34.77899932861328
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1499.0,4.160999774932861,34.77000045776367
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1599.199951171875,3.802999973297119,34.768001556396484
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1699.199951171875,3.38700008392334,34.75600051879883
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1799.199951171875,3.1649999618530273,34.75699996948242
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1899.199951171875,2.993000030517578,34.75699996948242
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,1999.0,2.815999984741211,34.755001068115234
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,8.100000381469727,27.39900016784668,35.104000091552734
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,9.5,27.349000930786133,35.10599899291992
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,14.5,27.30900001525879,35.10599899291992
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,19.100000381469727,27.298999786376953,35.10599899291992
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,24.299999237060547,27.26799964904785,35.106998443603516
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,29.299999237060547,27.174999237060547,35.11000061035156
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,34.20000076293945,27.16200065612793,35.10900115966797
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,39.0,27.106000900268555,35.10599899291992
1900121,b'1900121 ',77,2004-12-10T09:33:25.000000000,-10.658,42.343,44.0,26.979999542236328,35.095001220703125
