float_id,platform_number,cycle_number,profile_date,latitude,longitude,n_levels,source_file
1900121,1900121,1,2002-11-11T09:20:28.000000000,-9.857,55.953,45,1900121_prof.nc
1900121,1900121,2,2002-11-21T09:37:06.000000256,-9.925,55.695,45,1900121_prof.nc
1900121,1900121,3,2002-12-01T09:40:04.000000000,-10.024,55.666,45,1900121_prof.nc
1900121,1900121,4,2002-12-11T09:46:24.000000256,-9.986,55.492,44,1900121_prof.nc
1900121,1900121,5,2002-12-21T09:37:22.000000000,-9.825,55.439,45,1900121_prof.nc
1900121,1900121,6,2002-12-31T09:41:56.000000000,-9.712,55.321,45,1900121_prof.nc
1900121,1900121,7,2003-01-10T09:04:50.000000000,-9.743,55.198,44,1900121_prof.nc
1900121,1900121,8,2003-01-20T09:40:14.000000000,-9.989,55.202,45,1900121_prof.nc
1900121,1900121,9,2003-01-30T09:44:52.000000000,-10.059,55.142,44,1900121_prof.nc
1900121,1900121,10,2003-02-09T09:35:06.000000000,-10.105,55.066,45,1900121_prof.nc
1900121,1900121,11,2003-02-19T09:33:02.000000000,-10.221,54.957,45,1900121_prof.nc
1900121,1900121,12,2003-03-01T09:29:26.000000000,-10.151,54.768,44,1900121_prof.nc
1900121,1900121,13,2003-03-11T09:33:03.999999744,-10.25,54.724,45,1900121_prof.nc
1900121,1900121,14,2003-03-21T09:43:34.000000000,-10.158,54.561,45,1900121_prof.nc
1900121,1900121,15,2003-03-31T09:16:28.000000000,-10.114,54.538,45,1900121_prof.nc
1900121,1900121,16,2003-04-10T09:37:36.000000000,-10.232,54.476,44,1900121_prof.nc
1900121,1900121,17,2003-04-20T09:33:18.000000000,-10.318,54.519,44,1900121_prof.nc
1900121,1900121,18,2003-04-30T09:40:47.999999744,-10.286,54.846,45,1900121_prof.nc
1900121,1900121,19,2003-05-10T09:45:14.000000256,-10.145,54.781,45,1900121_prof.nc
1900121,1900121,20,2003-05-20T09:23:18.000000000,-10.326,54.926,44,1900121_prof.nc
1900121,1900121,21,2003-05-30T09:38:04.000000000,-10.48,54.816,45,1900121_prof.nc
1900121,1900121,22,2003-06-09T09:32:55.999999744,-10.462,54.622,45,1900121_prof.nc
1900121,1900121,23,2003-06-19T09:21:28.000000000,-10.224,54.39,45,1900121_prof.nc
1900121,1900121,24,2003-06-29T09:39:02.000000000,-10.054,54.32,45,1900121_prof.nc
1900121,1900121,25,2003-07-09T09:32:34.000000000,-9.912,54.05,45,1900121_prof.nc
1900121,1900121,26,2003-07-19T09:26:40.000000000,-9.638,53.872,45,1900121_prof.nc
1900121,1900121,27,2003-07-29T09:26:52.000000000,-9.554,53.351,44,1900121_prof.nc
1900121,1900121,28,2003-08-08T09:36:57.999999744,-9.352,53.179,45,1900121_prof.nc
1900121,1900121,29,2003-08-18T09:41:38.000000000,-9.357,52.882,45,1900121_prof.nc
1900121,1900121,30,2003-08-28T09:36:46.000000000,-9.383,52.278,45,1900121_prof.nc
1900121,1900121,31,2003-09-07T09:19:20.000000000,-9.424,51.921,44,1900121_prof.nc
1900121,1900121,32,2003-09-17T09:26:44.000000000,-9.265,51.97,45,1900121_prof.nc
1900121,1900121,33,2003-09-27T09:24:20.000000000,-9.211,51.855,44,1900121_prof.nc
1900121,1900121,34,2003-10-07T09:21:32.000000000,-9.329,51.539,45,1900121_prof.nc
1900121,1900121,35,2003-10-17T09:25:03.999999744,-9.278,51.532,45,1900121_prof.nc
1900121,1900121,36,2003-10-27T09:23:30.000000000,-9.096,51.515,45,1900121_prof.nc
1900121,1900121,37,2003-11-06T09:27:54.000000000,-9.185,51.276,45,1900121_prof.nc
1900121,1900121,38,2003-11-16T07:12:43.999999744,-9.121,50.968,43,1900121_prof.nc
1900121,1900121,39,2003-11-26T09:37:06.000000256,-9.746,50.338,45,1900121_prof.nc
1900121,1900121,40,2003-12-06T09:28:53.999999744,-9.767,50.009,44,1900121_prof.nc
1900121,1900121,41,2003-12-16T09:30:54.000000000,-9.687,49.661,45,1900121_prof.nc
1900121,1900121,42,2003-12-26T09:24:24.000000000,-9.976,49.439,45,1900121_prof.nc
1900121,1900121,43,2004-01-05T09:34:00.000000000,-10.321,49.139,45,1900121_prof.nc
1900121,1900121,44,2004-01-15T09:45:18.000000000,-10.5,48.909,44,1900121_prof.nc
1900121,1900121,45,2004-01-25T09:34:09.999999744,-10.768,48.779,45,1900121_prof.nc
1900121,1900121,46,2004-02-04T09:37:52.000000000,-11.298,48.441,45,1900121_prof.nc
1900121,1900121,47,2004-02-14T09:25:42.000000000,-11.27,48.626,45,1900121_prof.nc
1900121,1900121,48,2004-02-24T09:42:35.000000000,-11.469,48.363,44,1900121_prof.nc
1900121,1900121,49,2004-03-05T09:47:07.000000256,-11.456,47.485,45,1900121_prof.nc
1900121,1900121,50,2004-03-15T09:23:27.000000000,-11.309,47.268,45,1900121_prof.nc
1900121,1900121,51,2004-03-25T09:38:33.000000000,-11.254,47.419,45,1900121_prof.nc
1900121,1900121,52,2004-04-04T09:35:29.000000000,-11.534,47.242,45,1900121_prof.nc
1900121,1900121,53,2004-04-14T09:34:58.000000000,-11.782,47.207,44,1900121_prof.nc
1900121,1900121,54,2004-04-24T09:29:22.000000000,-11.834,46.818,44,1900121_prof.nc
1900121,1900121,55,2004-05-04T09:42:24.000000000,-12.083,47.147,45,1900121_prof.nc
1900121,1900121,56,2004-05-14T09:25:38.000000000,-11.565,47.577,44,1900121_prof.nc
1900121,1900121,57,2004-05-24T09:36:20.000000000,-11.705,47.382,45,1900121_prof.nc
1900121,1900121,58,2004-06-03T09:33:22.000000000,-11.756,47.298,45,1900121_prof.nc
1900121,1900121,59,2004-06-13T09:32:44.000000000,-11.998,47.161,45,1900121_prof.nc
1900121,1900121,60,2004-06-23T09:26:36.000000000,-12.368,47.239,45,1900121_prof.nc
1900121,1900121,61,2004-07-03T09:30:47.000000000,-12.335,47.467,44,1900121_prof.nc
1900121,1900121,62,2004-07-13T09:46:13.000000000,-12.162,47.161,45,1900121_prof.nc
1900121,1900121,63,2004-07-23T09:29:49.000000256,-11.861,46.745,45,1900121_prof.nc
1900121,1900121,64,2004-08-02T09:30:37.000000000,-11.729,46.642,45,1900121_prof.nc
1900121,1900121,65,2004-08-12T09:28:10.000000000,-11.759,46.567,44,1900121_prof.nc
1900121,1900121,66,2004-08-22T09:33:08.000000256,-11.775,47.377,45,1900121_prof.nc
1900121,1900121,67,2004-09-01T09:29:28.000000000,-10.918,47.34,44,1900121_prof.nc
1900121,1900121,68,2004-09-11T09:27:03.000000000,-11.049,46.409,45,1900121_prof.nc
1900121,1900121,69,2004-09-21T09:28:07.000000000,-11.047,45.519,44,1900121_prof.nc
1900121,1900121,70,2004-10-01T09:23:53.000000000,-11.113,44.803,44,1900121_prof.nc
1900121,1900121,71,2004-10-11T09:35:46.000000000,-10.635,44.602,45,1900121_prof.nc
1900121,1900121,72,2004-10-21T09:32:38.000000000,-10.535,44.277,45,1900121_prof.nc
1900121,1900121,73,2004-10-31T09:34:42.000000000,-10.838,44.305,45,1900121_prof.nc
1900121,1900121,74,2004-11-10T09:33:32.000000000,-11.295,44.251,45,1900121_prof.nc
1900121,1900121,75,2004-11-20T09:48:08.999999744,-11.039,43.669,45,1900121_prof.nc
1900121,1900121,76,2004-11-30T09:33:47.000000256,-10.621,42.856,45,1900121_prof.nc
1900121,1900121,77,2004-12-10T09:33:25.000000000,-10.658,42.343,44,1900121_prof.nc
1900121,1900121,78,2004-12-20T09:30:44.000000000,-10.326,42.032,45,1900121_prof.nc
1900121,1900121,79,2004-12-30T09:36:18.000000000,-10.396,41.922,45,1900121_prof.nc
1900121,1900121,80,2005-01-09T09:41:18.000000000,-10.644,41.592,44,1900121_prof.nc
1900121,1900121,81,2005-01-19T09:41:55.000000256,-11.151,41.411,45,1900121_prof.nc
1900121,1900121,82,2005-01-29T09:38:33.000000000,-10.958,41.303,45,1900121_prof.nc
1900121,1900121,83,2005-02-08T09:40:55.000000000,-10.057,40.944,45,1900121_prof.nc
1900121,1900121,84,2005-02-18T09:37:10.000000256,-10.1,40.879,45,1900121_prof.nc
1900121,1900121,85,2005-02-28T08:51:08.000000000,-10.093,40.764,41,1900121_prof.nc
1900121,1900121,86,2005-03-10T08:24:24.000000256,-10.144,40.745,39,1900121_prof.nc
1900121,1900121,87,2005-03-20T09:22:50.000000000,-9.918,40.713,43,1900121_prof.nc
1900121,1900121,88,2005-03-30T09:43:13.000000256,-10.281,41.028,45,1900121_prof.nc
1900121,1900121,89,2005-04-09T09:29:36.999999744,-10.169,40.855,44,1900121_prof.nc
1900121,1900121,90,2005-04-19T09:28:00.000000256,-9.987,40.709,40,1900121_prof.nc
1900121,1900121,91,2005-04-29T09:28:26.999999744,-9.875,40.533,43,1900121_prof.nc
1900121,1900121,92,2005-05-09T09:33:14.000000000,-9.741,40.353,44,1900121_prof.nc
1900121,1900121,93,2005-05-19T09:38:54.000000000,-9.605,40.155,40,1900121_prof.nc
1900121,1900121,94,2005-05-29T09:39:54.000000256,-9.414,40.07,45,1900121_prof.nc
1900121,1900121,95,2005-06-08T09:40:05.000000000,-9.374,40.057,45,1900121_prof.nc
1900121,1900121,96,2005-06-18T09:29:32.999999744,-9.089,39.889,45,1900121_prof.nc
1900121,1900121,97,2005-06-28T09:25:55.000000256,-8.747,39.816,44,1900121_prof.nc
1900121,1900121,98,2005-07-08T07:51:09.000000000,-8.46,39.717,37,1900121_prof.nc
1900121,1900121,99,2005-07-18T06:22:25.000000000,-8.046,39.82,30,1900121_prof.nc
1900122,1900122,0,2002-11-29T06:36:00.000000000,-5.346,76.387,40,1900122_prof.nc
1900122,1900122,1,2002-12-09T06:36:00.000000000,-5.759,76.806,40,1900122_prof.nc
1900122,1900122,2,2002-12-19T06:36:00.000000000,-5.709,77.525,40,1900122_prof.nc
1900122,1900122,3,2002-12-29T06:48:00.000000000,-5.749,78.009,40,1900122_prof.nc
1900122,1900122,4,2003-01-08T06:42:00.000000000,-6.434,78.516,40,1900122_prof.nc
1900122,1900122,5,2003-01-18T06:48:00.000000000,-6.875,79.341,40,1900122_prof.nc
1900122,1900122,6,2003-01-28T06:36:00.000000000,-6.261,79.857,40,1900122_prof.nc
1900122,1900122,7,2003-02-07T06:30:00.000000000,-5.99,79.873,40,1900122_prof.nc
1900122,1900122,8,2003-02-17T06:48:00.000000000,-6.079,80.285,40,1900122_prof.nc
1900122,1900122,9,2003-02-27T06:42:00.000000000,-5.972,80.519,45,1900122_prof.nc
1900122,1900122,10,2003-03-09T06:42:00.000000000,-5.795,80.563,40,1900122_prof.nc
1900122,1900122,11,2003-03-19T06:42:00.000000000,-5.951,80.183,40,1900122_prof.nc
1900122,1900122,12,2003-03-29T06:48:00.000000000,-6.04,80.102,45,1900122_prof.nc
1900122,1900122,13,2003-04-08T06:30:00.000000000,-6.003,79.582,40,1900122_prof.nc
1900122,1900122,14,2003-04-18T06:48:00.000000000,-5.998,79.351,40,1900122_prof.nc
1900122,1900122,15,2003-04-28T06:42:00.000000000,-5.926,79.334,40,1900122_prof.nc
1900122,1900122,16,2003-05-08T06:48:00.000000000,-5.8,79.624,45,1900122_prof.nc
1900122,1900122,17,2003-05-18T06:36:00.000000000,-5.434,79.836,40,1900122_prof.nc
1900122,1900122,18,2003-05-28T06:48:00.000000000,-5.417,79.773,40,1900122_prof.nc
1900122,1900122,19,2003-06-07T06:48:00.000000000,-5.47,79.986,45,1900122_prof.nc
1900122,1900122,20,2003-06-17T06:42:00.000000000,-5.622,79.875,40,1900122_prof.nc
1900122,1900122,21,2003-06-28T00:53:36.000000000,-5.571,79.906,40,1900122_prof.nc
1900122,1900122,22,2003-07-07T06:42:00.000000000,-5.723,79.422,40,1900122_prof.nc
1900122,1900122,23,2003-07-17T06:48:00.000000000,-6.242,78.792,40,1900122_prof.nc
1900122,1900122,24,2003-07-27T06:48:00.000000000,-6.571,78.206,40,1900122_prof.nc
1900122,1900122,25,2003-08-06T07:06:00.000000000,-6.504,77.25,40,1900122_prof.nc
1900122,1900122,26,2003-08-16T06:48:00.000000000,-6.157,76.213,40,1900122_prof.nc
1900122,1900122,27,2003-08-26T06:54:00.000000000,-5.506,75.69,40,1900122_prof.nc
1900122,1900122,28,2003-09-05T07:06:00.000000000,-4.872,76.127,40,1900122_prof.nc
1900122,1900122,29,2003-09-15T06:36:00.000000000,-4.593,76.549,45,1900122_prof.nc
1900122,1900122,30,2003-09-25T06:42:00.000000000,-4.001,77.219,40,1900122_prof.nc
1900122,1900122,31,2003-10-06T00:02:22.000000000,-4.845,78.574,45,1900122_prof.nc
1900122,1900122,32,2003-10-15T06:30:00.000000000,-4.818,79.431,40,1900122_prof.nc
1900122,1900122,33,2003-10-25T06:12:00.000000256,-4.486,79.816,44,1900122_prof.nc
1900122,1900122,34,2003-11-04T06:36:00.000000000,-5.085,80.253,40,1900122_prof.nc
1900122,1900122,35,2003-11-14T06:54:00.000000000,-5.834,80.173,40,1900122_prof.nc
1900122,1900122,36,2003-11-24T06:54:00.000000000,-6.103,80.75,40,1900122_prof.nc
1900122,1900122,37,2003-12-04T06:42:00.000000000,-5.499,81.362,40,1900122_prof.nc
1900122,1900122,38,2003-12-14T07:06:00.000000000,-5.352,81.701,45,1900122_prof.nc
1900122,1900122,39,2003-12-24T06:24:00.000000000,-5.585,81.972,45,1900122_prof.nc
1900122,1900122,40,2004-01-03T06:48:00.000000000,-5.481,82.225,45,1900122_prof.nc
1900122,1900122,41,2004-01-13T06:36:00.000000000,-5.333,82.242,40,1900122_prof.nc
1900122,1900122,42,2004-01-23T06:42:00.000000000,-5.289,82.064,45,1900122_prof.nc
1900122,1900122,43,2004-02-02T06:48:00.000000000,-5.565,82.269,40,1900122_prof.nc
1900122,1900122,44,2004-02-12T06:48:00.000000000,-5.233,82.38,40,1900122_prof.nc
1900122,1900122,45,2004-02-22T07:00:00.000000000,-4.903,82.555,40,1900122_prof.nc
1900122,1900122,46,2004-03-03T06:42:00.000000000,-4.492,83.346,45,1900122_prof.nc
1900122,1900122,47,2004-03-13T07:00:00.000000000,-4.222,84.091,40,1900122_prof.nc
1900122,1900122,48,2004-03-23T06:48:00.000000000,-4.293,85.075,45,1900122_prof.nc
1900122,1900122,49,2004-04-02T06:54:00.000000000,-4.192,85.82,40,1900122_prof.nc
1900122,1900122,50,2004-04-12T07:12:00.000000000,-4.163,86.262,40,1900122_prof.nc
1900122,1900122,51,2004-04-22T06:54:00.000000000,-4.746,86.874,40,1900122_prof.nc
1902669,1902669,2,2023-09-29T14:08:14.000000000,13.35,88.05,103,1902669_prof.nc
1902669,1902669,3,2023-10-09T14:08:47.000000000,13.533333333333333,88.21666666666667,104,1902669_prof.nc
1902669,1902669,4,2023-10-19T14:21:20.000000000,13.833333333333334,88.15,102,1902669_prof.nc
1902669,1902669,5,2023-10-29T14:03:55.000000000,14.416666666666666,87.91666666666667,101,1902669_prof.nc
1902669,1902669,6,2023-11-08T14:14:32.000000000,14.916666666666666,87.88333333333334,104,1902669_prof.nc
1902669,1902669,7,2023-11-18T14:13:49.000000000,15.133333333333333,88.2,103,1902669_prof.nc
1902669,1902669,8,2023-11-28T14:16:26.000000000,14.95,88.35,103,1902669_prof.nc
1902669,1902669,9,2023-12-08T14:09:02.000000000,14.4,88.2,101,1902669_prof.nc
1902669,1902669,10,2023-12-18T14:07:38.000000000,14.0,87.75,102,1902669_prof.nc
1902669,1902669,11,2023-12-28T14:19:51.000000000,13.583333333333334,87.2,103,1902669_prof.nc
1902669,1902669,12,2024-01-07T14:10:13.000000000,13.316666666666666,86.81666666666666,103,1902669_prof.nc
1902669,1902669,13,2024-01-17T14:11:49.000000000,13.216666666666667,86.45,101,1902669_prof.nc
1902669,1902669,14,2024-01-27T14:12:19.000000000,13.166666666666666,86.2,102,1902669_prof.nc
1902669,1902669,15,2024-02-06T14:15:59.000000000,13.066666666666666,86.23333333333333,102,1902669_prof.nc
1902669,1902669,16,2024-02-16T14:18:21.000000000,13.166666666666666,86.45,102,1902669_prof.nc
1902669,1902669,17,2024-02-26T13:58:28.000000000,13.333333333333334,86.6,101,1902669_prof.nc
1902669,1902669,18,2024-03-07T14:05:25.000000000,13.483333333333333,86.7,102,1902669_prof.nc
1902669,1902669,19,2024-03-17T14:06:07.000000000,13.75,86.73333333333333,101,1902669_prof.nc
1902669,1902669,20,2024-03-27T14:08:44.000000000,13.883333333333333,86.83333333333333,103,1902669_prof.nc
1902669,1902669,21,2024-04-06T14:16:33.000000000,14.05,86.93333333333334,102,1902669_prof.nc
1902669,1902669,22,2024-04-16T13:58:52.000000000,14.133333333333333,87.16666666666667,101,1902669_prof.nc
1902669,1902669,23,2024-04-26T14:22:08.000000000,14.0,87.43333333333334,103,1902669_prof.nc
1902669,1902669,24,2024-05-06T14:10:21.000000000,13.75,87.66666666666667,102,1902669_prof.nc
1902669,1902669,25,2024-05-16T13:59:06.000000000,13.366666666666667,87.9,102,1902669_prof.nc
1902669,1902669,26,2024-05-26T14:11:55.000000000,13.333333333333334,88.08333333333333,102,1902669_prof.nc
1902669,1902669,27,2024-06-05T14:09:22.000000000,13.733333333333333,88.41666666666667,102,1902669_prof.nc
1902669,1902669,28,2024-06-15T13:52:41.000000000,14.45,88.9,102,1902669_prof.nc
1902669,1902669,29,2024-06-25T14:07:42.000000000,14.916666666666666,89.1,102,1902669_prof.nc
1902669,1902669,30,2024-07-05T14:13:09.000000000,15.333333333333334,88.91666666666667,103,1902669_prof.nc
1902669,1902669,31,2024-07-15T14:20:53.000000000,15.766666666666667,88.51666666666667,103,1902669_prof.nc
1902669,1902669,32,2024-07-25T14:12:32.000000000,16.166666666666668,88.16666666666667,102,1902669_prof.nc
1902669,1902669,33,2024-08-04T14:06:56.000000000,16.35,88.05,103,1902669_prof.nc
1902669,1902669,34,2024-08-14T14:07:33.000000000,16.216666666666665,88.0,102,1902669_prof.nc
1902669,1902669,35,2024-08-24T14:08:52.000000000,16.0,87.8,101,1902669_prof.nc
1902669,1902669,36,2024-09-03T14:12:22.000000000,15.666666666666666,87.51666666666667,104,1902669_prof.nc
1902669,1902669,37,2024-09-13T14:12:25.000000000,15.383333333333333,87.16666666666667,102,1902669_prof.nc
1902669,1902669,38,2024-09-23T14:12:55.000000000,15.083333333333334,86.88333333333334,101,1902669_prof.nc
1902669,1902669,39,2024-10-03T14:12:14.000000000,14.7,86.65,93,1902669_prof.nc
1902669,1902669,40,2024-10-13T14:07:00.000000000,14.316666666666666,86.45,103,1902669_prof.nc
1902669,1902669,41,2024-10-23T14:13:54.000000000,14.05,86.35,103,1902669_prof.nc
1902669,1902669,42,2024-11-02T14:16:44.000000000,13.766666666666667,86.35,104,1902669_prof.nc
1902669,1902669,43,2024-11-12T14:12:32.000000000,13.333333333333334,86.48333333333333,102,1902669_prof.nc
1902669,1902669,44,2024-11-22T14:03:56.000000000,13.05,86.63333333333334,102,1902669_prof.nc
1902669,1902669,45,2024-12-02T14:06:51.000000000,13.516666666666667,86.56666666666666,101,1902669_prof.nc
1902669,1902669,46,2024-12-12T14:09:35.000000000,13.65,86.76666666666667,103,1902669_prof.nc
1902669,1902669,47,2024-12-22T14:01:19.000000000,13.6,87.01666666666667,103,1902669_prof.nc
1902669,1902669,48,2025-01-01T14:22:19.000000000,13.683333333333334,87.06666666666666,104,1902669_prof.nc
1902669,1902669,49,2025-01-11T14:09:21.000000000,13.75,87.3,102,1902669_prof.nc
1902669,1902669,50,2025-01-21T14:12:55.000000000,13.816666666666666,87.58333333333333,101,1902669_prof.nc
1902669,1902669,51,2025-01-31T14:18:28.000000000,14.166666666666666,87.55,104,1902669_prof.nc
1902669,1902669,52,2025-02-10T14:06:03.000000000,14.383333333333333,87.35,102,1902669_prof.nc
1902669,1902669,53,2025-02-20T14:27:19.000000000,14.5,87.2,104,1902669_prof.nc
1902669,1902669,54,2025-03-02T14:11:16.000000000,14.616666666666667,87.03333333333333,101,1902669_prof.nc
1902669,1902669,55,2025-03-12T14:06:25.000000000,14.866666666666667,86.88333333333334,104,1902669_prof.nc
1902669,1902669,56,2025-03-22T14:22:25.000000000,15.016666666666667,86.83333333333333,104,1902669_prof.nc
1902669,1902669,57,2025-04-01T14:04:57.000000000,15.0,86.7,102,1902669_prof.nc
1902669,1902669,58,2025-04-11T14:06:25.000000000,14.933333333333334,86.5,102,1902669_prof.nc
1902669,1902669,59,2025-04-21T14:16:22.000000000,14.716666666666667,86.31666666666666,104,1902669_prof.nc
1902669,1902669,60,2025-05-01T14:17:58.000000000,14.433333333333334,86.23333333333333,103,1902669_prof.nc
1902669,1902669,61,2025-05-11T14:11:02.000000000,14.316666666666666,86.28333333333333,102,1902669_prof.nc
1902669,1902669,62,2025-05-21T14:13:10.000000000,14.616666666666667,86.2,104,1902669_prof.nc
1902669,1902669,63,2025-05-31T13:58:59.000000000,14.8,86.3,101,1902669_prof.nc
1902669,1902669,64,2025-06-10T14:14:45.000000000,14.783333333333333,86.51666666666667,104,1902669_prof.nc
1902669,1902669,65,2025-06-20T14:01:27.000000000,14.716666666666667,86.91666666666667,101,1902669_prof.nc
1902669,1902669,66,2025-06-30T14:19:57.000000000,14.466666666666667,87.13333333333334,102,1902669_prof.nc
1902669,1902669,67,2025-07-10T14:09:56.000000000,14.15,87.2,101,1902669_prof.nc
1902669,1902669,68,2025-07-20T14:00:26.000000000,14.083333333333334,87.38333333333334,102,1902669_prof.nc
1902669,1902669,69,2025-07-30T14:00:58.000000000,14.333333333333334,87.55,102,1902669_prof.nc
1902669,1902669,70,2025-08-09T14:09:26.000000000,14.516666666666667,87.66666666666667,102,1902669_prof.nc
1902669,1902669,71,2025-08-19T14:04:25.000000000,14.933333333333334,87.66666666666667,101,1902669_prof.nc
1902669,1902669,72,2025-08-29T14:05:24.000000000,15.316666666666666,87.58333333333333,102,1902669_prof.nc
1902669,1902669,73,2025-09-08T14:05:55.000000000,15.25,87.55,97,1902669_prof.nc
1902669,1902669,74,2025-09-18T14:10:20.000000000,15.266666666666667,87.28333333333333,97,1902669_prof.nc
1902669,1902669,75,2025-09-28T14:24:27.000000000,15.233333333333333,87.01666666666667,60,1902669_prof.nc
1902669,1902669,76,2025-10-08T14:11:27.000000000,15.166666666666666,86.76666666666667,102,1902669_prof.nc
1902669,1902669,77,2025-10-18T14:13:44.000000000,14.866666666666667,86.65,103,1902669_prof.nc
1902669,1902669,78,2025-10-28T14:12:03.000000000,14.75,86.55,60,1902669_prof.nc
1902669,1902669,79,2025-11-07T14:10:55.000000000,14.583333333333334,86.6,102,1902669_prof.nc
1902669,1902669,80,2025-11-17T14:14:25.000000000,14.55,86.75,102,1902669_prof.nc
1902669,1902669,81,2025-11-27T14:13:41.000000000,14.5,86.91666666666667,103,1902669_prof.nc
1902669,1902669,82,2025-12-07T14:24:26.000000000,14.583333333333334,86.85,103,1902669_prof.nc
1902669,1902669,83,2025-12-17T14:15:15.000000000,14.583333333333334,86.71666666666667,103,1902669_prof.nc
1902669,1902669,84,2025-12-27T14:11:56.000000000,14.75,86.45,103,1902669_prof.nc
1902669,1902669,85,2026-01-06T14:03:27.000000000,15.083333333333334,86.33333333333333,101,1902669_prof.nc
1902669,1902669,86,2026-01-16T13:57:58.000000000,15.1,86.48333333333333,102,1902669_prof.nc
1902669,1902669,87,2026-01-26T14:03:50.000000000,15.33844,86.49571,102,1902669_prof.nc
1902669,1902669,88,2026-02-05T14:03:55.000000000,15.35,86.5,56,1902669_prof.nc
1902669,1902669,89,2026-02-15T14:08:31.000000000,15.183333333333334,86.55,103,1902669_prof.nc
1902669,1902669,90,2026-02-25T14:09:02.000000000,14.883333333333333,86.58333333333333,103,1902669_prof.nc
1902669,1902669,91,2026-03-07T14:06:25.000000000,14.616666666666667,86.4,73,1902669_prof.nc
1902669,1902669,92,2026-03-17T14:14:13.000000000,14.5,86.01666666666667,42,1902669_prof.nc
1902669,1902669,93,2026-03-27T14:08:25.000000000,14.6,85.71666666666667,75,1902669_prof.nc
1902670,1902670,1,2023-09-26T14:20:43.000000000,6.266666666666667,88.6,35,1902670_prof.nc
1902670,1902670,2,2023-10-06T13:52:34.000000000,6.033333333333333,88.53333333333333,103,1902670_prof.nc
1902670,1902670,3,2023-10-16T13:55:29.000000000,5.733333333333333,88.56666666666666,102,1902670_prof.nc
1902670,1902670,4,2023-10-26T13:37:03.000000000,5.566666666666666,88.75,104,1902670_prof.nc
1902670,1902670,5,2023-11-05T13:56:00.000000000,5.816666666666666,89.08333333333333,103,1902670_prof.nc
1902670,1902670,6,2023-11-15T14:01:55.000000000,6.35,89.51666666666667,103,1902670_prof.nc
1902670,1902670,7,2023-11-25T14:10:29.000000000,6.166666666666667,89.75,103,1902670_prof.nc
1902670,1902670,8,2023-12-05T13:49:55.000000000,5.5,89.73333333333333,102,1902670_prof.nc
1902670,1902670,9,2023-12-15T14:05:16.000000000,5.1,89.65,103,1902670_prof.nc
1902670,1902670,10,2023-12-25T13:53:04.000000000,5.016666666666667,89.4,102,1902670_prof.nc
1902670,1902670,11,2024-01-04T14:00:31.000000000,4.833333333333333,88.9,104,1902670_prof.nc
1902670,1902670,12,2024-01-14T14:04:59.000000000,4.666666666666667,88.51666666666667,103,1902670_prof.nc
1902670,1902670,13,2024-01-24T13:57:49.000000000,4.866666666666667,88.86666666666666,103,1902670_prof.nc
1902670,1902670,14,2024-02-03T13:57:57.000000000,5.266666666666667,88.7,103,1902670_prof.nc
1902670,1902670,15,2024-02-13T13:55:56.000000000,5.483333333333333,88.43333333333334,100,1902670_prof.nc
1902670,1902670,16,2024-02-23T14:12:13.000000000,5.983333333333333,87.88333333333334,104,1902670_prof.nc
1902670,1902670,17,2024-03-04T14:08:12.000000000,6.45,87.28333333333333,103,1902670_prof.nc
1902670,1902670,18,2024-03-14T14:06:30.000000000,6.533333333333333,87.08333333333333,103,1902670_prof.nc
1902670,1902670,19,2024-03-24T14:07:55.000000000,6.283333333333333,87.4,103,1902670_prof.nc
1902670,1902670,20,2024-04-03T14:05:03.000000000,5.833333333333333,87.85,103,1902670_prof.nc
1902670,1902670,21,2024-04-13T13:29:02.000000000,5.666666666666667,88.25,104,1902670_prof.nc
1902670,1902670,22,2024-04-23T14:12:30.000000000,5.783333333333333,88.35,104,1902670_prof.nc
1902670,1902670,23,2024-05-03T13:51:55.000000000,6.0,88.16666666666667,104,1902670_prof.nc
1902670,1902670,24,2024-05-13T13:50:30.000000000,6.0,87.73333333333333,103,1902670_prof.nc
1902670,1902670,25,2024-05-23T14:05:27.000000000,6.016666666666667,87.13333333333334,101,1902670_prof.nc
1902670,1902670,26,2024-06-02T14:02:06.000000000,5.816666666666666,86.56666666666666,103,1902670_prof.nc
1902670,1902670,27,2024-06-12T13:57:02.000000000,5.416666666666667,86.05,102,1902670_prof.nc
1902670,1902670,28,2024-06-22T13:55:26.000000000,5.083333333333333,85.83333333333333,102,1902670_prof.nc
1902670,1902670,29,2024-07-02T13:24:59.000000000,4.966666666666667,86.0,102,1902670_prof.nc
1902670,1902670,30,2024-07-12T13:43:40.000000000,5.5,85.93333333333334,104,1902670_prof.nc
1902670,1902670,31,2024-07-22T13:56:59.000000000,6.016666666666667,85.53333333333333,104,1902670_prof.nc
1902670,1902670,32,2024-08-01T14:11:31.000000000,5.983333333333333,85.11666666666666,103,1902670_prof.nc
1902670,1902670,33,2024-08-11T14:08:55.000000000,5.533333333333333,84.7,104,1902670_prof.nc
1902670,1902670,34,2024-08-21T14:06:25.000000000,5.166666666666667,84.93333333333334,102,1902670_prof.nc
1902670,1902670,35,2024-08-31T14:05:28.000000000,5.483333333333333,85.73333333333333,102,1902670_prof.nc
1902670,1902670,36,2024-09-10T13:44:33.000000000,6.533333333333333,86.33333333333333,101,1902670_prof.nc
1902670,1902670,37,2024-09-20T14:01:25.000000000,7.2,87.03333333333333,103,1902670_prof.nc
